lien,Emmanuel Macron,Marine Le Pen
https://www.journaldunet.com/management/ville/pierrefiche/ville-12182,50.57,49.43
https://www.journaldunet.com/management/ville/la-chapelle-hermier/ville-85054,48.53,51.47
https://www.journaldunet.com/management/ville/killem/ville-59326,37.52,62.48
https://www.journaldunet.com/management/ville/organ/ville-65336,64.29,35.71
https://www.journaldunet.com/management/ville/sommette-eaucourt/ville-02726,37.29,62.71
https://www.journaldunet.com/management/ville/marray/ville-37149,57.02,42.98
https://www.journaldunet.com/management/ville/ourton/ville-62642,34.83,65.17
https://www.journaldunet.com/management/ville/gaillac/ville-81099,54.25,45.75
https://www.journaldunet.com/management/ville/saint-esprit/ville-97223,33.29,66.71
https://www.journaldunet.com/management/ville/lagardere/ville-32178,69.57,30.43
https://www.journaldunet.com/management/ville/belfonds/ville-61036,36.13,63.87
https://www.journaldunet.com/management/ville/trange/ville-72360,67.54,32.46
https://www.journaldunet.com/management/ville/la-chapelle-gauthier/ville-27148,34.04,65.96
https://www.journaldunet.com/management/ville/ouveillan/ville-11269,42.48,57.52
https://www.journaldunet.com/management/ville/surin/ville-79320,58.54,41.46
https://www.journaldunet.com/management/ville/brosville/ville-27118,48.48,51.52
https://www.journaldunet.com/management/ville/saint-loup-cammas/ville-31497,59.23,40.77
https://www.journaldunet.com/management/ville/vinnemerville/ville-76746,40.83,59.17
https://www.journaldunet.com/management/ville/licq-atherey/ville-64342,68.15,31.85
https://www.journaldunet.com/management/ville/saint-michel-de-volangis/ville-18226,53.18,46.82
https://www.journaldunet.com/management/ville/avensan/ville-33022,46.84,53.16
https://www.journaldunet.com/management/ville/artagnan/ville-65035,45.21,54.79
https://www.journaldunet.com/management/ville/arradon/ville-56003,80.68,19.32
https://www.journaldunet.com/management/ville/chapois/ville-39105,49.11,50.89
https://www.journaldunet.com/management/ville/lailly-en-val/ville-45179,52.32,47.68
https://www.journaldunet.com/management/ville/willeman/ville-62890,54.14,45.86
https://www.journaldunet.com/management/ville/chatillon-sur-indre/ville-36045,54.23,45.77
https://www.journaldunet.com/management/ville/kemplich/ville-57359,41.44,58.56
https://www.journaldunet.com/management/ville/concoret/ville-56043,54.37,45.63
https://www.journaldunet.com/management/ville/mantilly/ville-61248,56.64,43.36
https://www.journaldunet.com/management/ville/boisseaux/ville-45037,43.61,56.39
https://www.journaldunet.com/management/ville/rebreuviette/ville-62695,38.64,61.36
https://www.journaldunet.com/management/ville/fabregues/ville-34095,45.05,54.95
https://www.journaldunet.com/management/ville/saint-pastour/ville-47265,46.03,53.97
https://www.journaldunet.com/management/ville/reffannes/ville-79225,43.78,56.22
https://www.journaldunet.com/management/ville/barjac/ville-48018,60.05,39.95
https://www.journaldunet.com/management/ville/glux-en-glenne/ville-58128,0.0,0.0
https://www.journaldunet.com/management/ville/dampniat/ville-19068,49.4,50.6
https://www.journaldunet.com/management/ville/lavernat/ville-72160,39.58,60.42
https://www.journaldunet.com/management/ville/loos-en-gohelle/ville-62528,39.32,60.68
https://www.journaldunet.com/management/ville/torpes/ville-71541,38.97,61.03
https://www.journaldunet.com/management/ville/menars/ville-41134,65.71,34.29
https://www.journaldunet.com/management/ville/saleon/ville-05159,63.08,36.92
https://www.journaldunet.com/management/ville/nievroz/ville-01276,49.22,50.78
https://www.journaldunet.com/management/ville/la-clotte/ville-17113,35.92,64.08
https://www.journaldunet.com/management/ville/bettes/ville-65091,75.68,24.32
https://www.journaldunet.com/management/ville/biguglia/ville-2B037,28.53,71.47
https://www.journaldunet.com/management/ville/porcieu-amblagnieu/ville-38320,43.23,56.77
https://www.journaldunet.com/management/ville/cintray/ville-28100,50.19,49.81
https://www.journaldunet.com/management/ville/saint-jammes/ville-64482,55.43,44.57
https://www.journaldunet.com/management/ville/ainharp/ville-64012,62.5,37.5
https://www.journaldunet.com/management/ville/lamnay/ville-72156,38.88,61.12
https://www.journaldunet.com/management/ville/canejan/ville-33090,68.13,31.87
https://www.journaldunet.com/management/ville/berteaucourt-les-thennes/ville-80094,47.12,52.88
https://www.journaldunet.com/management/ville/montgesoye/ville-25400,57.61,42.39
https://www.journaldunet.com/management/ville/champillon/ville-51119,60.62,39.38
https://www.journaldunet.com/management/ville/setques/ville-62794,40.38,59.62
https://www.journaldunet.com/management/ville/saint-louis/ville-57618,34.62,65.38
https://www.journaldunet.com/management/ville/prunelli-di-casacconi/ville-2B250,33.78,66.22
https://www.journaldunet.com/management/ville/boisme/ville-79038,63.15,36.85
https://www.journaldunet.com/management/ville/sainte-seve/ville-29265,69.77,30.23
https://www.journaldunet.com/management/ville/restigne/ville-37193,54.35,45.65
https://www.journaldunet.com/management/ville/fourmagnac/ville-46111,62.77,37.23
https://www.journaldunet.com/management/ville/chatenay-macheron/ville-52115,51.52,48.48
https://www.journaldunet.com/management/ville/ambloy/ville-41001,42.2,57.8
https://www.journaldunet.com/management/ville/villefontaine/ville-38553,59.14,40.86
https://www.journaldunet.com/management/ville/pierre-levee/ville-77361,45.0,55.0
https://www.journaldunet.com/management/ville/martignat/ville-01237,47.58,52.42
https://www.journaldunet.com/management/ville/vieux/ville-81316,54.37,45.63
https://www.journaldunet.com/management/ville/puylagarde/ville-82147,46.43,53.57
https://www.journaldunet.com/management/ville/nortkerque/ville-62621,38.89,61.11
https://www.journaldunet.com/management/ville/lucy/ville-76399,52.88,47.12
https://www.journaldunet.com/management/ville/domnom-les-dieuze/ville-57181,32.84,67.16
https://www.journaldunet.com/management/ville/glenat/ville-15076,42.99,57.01
https://www.journaldunet.com/management/ville/tullins/ville-38517,57.8,42.2
https://www.journaldunet.com/management/ville/breheville/ville-55076,37.84,62.16
https://www.journaldunet.com/management/ville/beaupuy/ville-31053,69.45,30.55
https://www.journaldunet.com/management/ville/oneux/ville-80609,36.25,63.75
https://www.journaldunet.com/management/ville/ramburelles/ville-80662,32.32,67.68
https://www.journaldunet.com/management/ville/floursies/ville-59240,41.67,58.33
https://www.journaldunet.com/management/ville/pont-audemer/ville-27467,50.17,49.83
https://www.journaldunet.com/management/ville/la-guillermie/ville-03125,28.57,71.43
https://www.journaldunet.com/management/ville/orbessan/ville-32300,42.42,57.58
https://www.journaldunet.com/management/ville/hendecourt-les-ransart/ville-62425,57.14,42.86
https://www.journaldunet.com/management/ville/la-motte/ville-22155,55.46,44.54
https://www.journaldunet.com/management/ville/bezues-bajon/ville-32053,63.22,36.78
https://www.journaldunet.com/management/ville/vroncourt/ville-54592,58.22,41.78
https://www.journaldunet.com/management/ville/velogny/ville-21662,48.28,51.72
https://www.journaldunet.com/management/ville/saint-cyr-du-gault/ville-41205,54.92,45.08
https://www.journaldunet.com/management/ville/bayet/ville-03018,41.93,58.07
https://www.journaldunet.com/management/ville/sammeron/ville-77440,45.6,54.4
https://www.journaldunet.com/management/ville/bruille-saint-amand/ville-59114,43.23,56.77
https://www.journaldunet.com/management/ville/couchey/ville-21200,63.91,36.09
https://www.journaldunet.com/management/ville/rouffiac-des-corbieres/ville-11326,54.9,45.1
https://www.journaldunet.com/management/ville/morizecourt/ville-88314,39.44,60.56
https://www.journaldunet.com/management/ville/frausseilles/ville-81095,45.59,54.41
https://www.journaldunet.com/management/ville/saint-geyrac/ville-24421,47.58,52.42
https://www.journaldunet.com/management/ville/bouzonville/ville-57106,53.01,46.99
https://www.journaldunet.com/management/ville/aulnay-sur-marne/ville-51023,48.59,51.41
https://www.journaldunet.com/management/ville/sainte-croix-du-mont/ville-33392,50.94,49.06
https://www.journaldunet.com/management/ville/mercey/ville-27399,56.0,44.0
https://www.journaldunet.com/management/ville/mametz/ville-62543,44.82,55.18
https://www.journaldunet.com/management/ville/daours/ville-80234,48.92,51.08
https://www.journaldunet.com/management/ville/serocourt/ville-88456,44.29,55.71
https://www.journaldunet.com/management/ville/estrennes/ville-88164,58.82,41.18
https://www.journaldunet.com/management/ville/fontenay/ville-36075,50.94,49.06
https://www.journaldunet.com/management/ville/marillac-le-franc/ville-16209,51.2,48.8
https://www.journaldunet.com/management/ville/cauvicourt/ville-14145,48.55,51.45
https://www.journaldunet.com/management/ville/lodeve/ville-34142,53.42,46.58
https://www.journaldunet.com/management/ville/heiligenstein/ville-67189,59.21,40.79
https://www.journaldunet.com/management/ville/issor/ville-64276,51.64,48.36
https://www.journaldunet.com/management/ville/mandres/ville-27383,44.44,55.56
https://www.journaldunet.com/management/ville/annoire/ville-39011,42.74,57.26
https://www.journaldunet.com/management/ville/salperwick/ville-62772,53.77,46.23
https://www.journaldunet.com/management/ville/saint-leon-d-issigeac/ville-24441,62.5,37.5
https://www.journaldunet.com/management/ville/roucourt/ville-59513,43.53,56.47
https://www.journaldunet.com/management/ville/villers-faucon/ville-80802,31.23,68.77
https://www.journaldunet.com/management/ville/sembas/ville-47297,62.5,37.5
https://www.journaldunet.com/management/ville/beaulieu-sous-la-roche/ville-85016,60.03,39.97
https://www.journaldunet.com/management/ville/saint-cricq-du-gave/ville-40254,47.03,52.97
https://www.journaldunet.com/management/ville/offwiller/ville-67358,40.39,59.61
https://www.journaldunet.com/management/ville/chennevieres-les-louvres/ville-95154,45.16,54.84
https://www.journaldunet.com/management/ville/dieppe-sous-douaumont/ville-55153,40.0,60.0
https://www.journaldunet.com/management/ville/rouesse-vasse/ville-72255,40.86,59.14
https://www.journaldunet.com/management/ville/rouvres-les-vignes/ville-10330,30.0,70.0
https://www.journaldunet.com/management/ville/signeville/ville-52473,26.32,73.68
https://www.journaldunet.com/management/ville/pont-d-hery/ville-39436,62.24,37.76
https://www.journaldunet.com/management/ville/la-ferte-saint-samson/ville-76261,31.83,68.17
https://www.journaldunet.com/management/ville/frasne-les-meulieres/ville-39238,59.15,40.85
https://www.journaldunet.com/management/ville/jussac/ville-15083,56.39,43.61
https://www.journaldunet.com/management/ville/grignon/ville-73130,41.16,58.84
https://www.journaldunet.com/management/ville/charge/ville-37060,63.66,36.34
https://www.journaldunet.com/management/ville/meulan-en-yvelines/ville-78401,61.63,38.37
https://www.journaldunet.com/management/ville/villers-sir-simon/ville-62860,42.68,57.32
https://www.journaldunet.com/management/ville/le-teilleul/ville-50591,59.07,40.93
https://www.journaldunet.com/management/ville/commune-nouvelle-d-arrou/ville-28012,41.95,58.05
https://www.journaldunet.com/management/ville/cierrey/ville-27158,51.67,48.33
https://www.journaldunet.com/management/ville/bonneval/ville-28051,50.24,49.76
https://www.journaldunet.com/management/ville/flines-les-mortagne/ville-59238,46.4,53.6
https://www.journaldunet.com/management/ville/nonant/ville-14465,63.29,36.71
https://www.journaldunet.com/management/ville/les-loges-en-josas/ville-78343,78.6,21.4
https://www.journaldunet.com/management/ville/montberaud/ville-31362,52.8,47.2
https://www.journaldunet.com/management/ville/issigeac/ville-24212,48.24,51.76
https://www.journaldunet.com/management/ville/durfort-et-saint-martin-de-sossenac/ville-30106,57.0,43.0
https://www.journaldunet.com/management/ville/saint-maudez/ville-22315,58.1,41.9
https://www.journaldunet.com/management/ville/poncin/ville-01303,46.14,53.86
https://www.journaldunet.com/management/ville/meucon/ville-56132,68.36,31.64
https://www.journaldunet.com/management/ville/le-lamentin/ville-97213,37.3,62.7
https://www.journaldunet.com/management/ville/chanteloup/ville-79069,61.42,38.58
https://www.journaldunet.com/management/ville/megange/ville-57455,39.78,60.22
https://www.journaldunet.com/management/ville/botans/ville-90015,49.38,50.62
https://www.journaldunet.com/management/ville/gars/ville-06063,52.46,47.54
https://www.journaldunet.com/management/ville/clermont-sur-lauquet/ville-11094,30.77,69.23
https://www.journaldunet.com/management/ville/breaute/ville-76141,40.53,59.47
https://www.journaldunet.com/management/ville/maisonsgoutte/ville-67280,51.25,48.75
https://www.journaldunet.com/management/ville/questembert/ville-56184,63.83,36.17
https://www.journaldunet.com/management/ville/saint-georges/ville-15188,42.47,57.53
https://www.journaldunet.com/management/ville/morville-en-beauce/ville-45217,48.25,51.75
https://www.journaldunet.com/management/ville/vernegues/ville-13115,45.61,54.39
https://www.journaldunet.com/management/ville/gaillac-d-aveyron/ville-12107,48.44,51.56
https://www.journaldunet.com/management/ville/illiers-l-eveque/ville-27350,43.65,56.35
https://www.journaldunet.com/management/ville/antibes/ville-06004,54.4,45.6
https://www.journaldunet.com/management/ville/perceneige/ville-89469,39.84,60.16
https://www.journaldunet.com/management/ville/barbaste/ville-47021,43.35,56.65
https://www.journaldunet.com/management/ville/boucieu-le-roi/ville-07040,46.05,53.95
https://www.journaldunet.com/management/ville/saint-genes-de-lombaud/ville-33408,65.67,34.33
https://www.journaldunet.com/management/ville/vrigny/ville-45347,44.19,55.81
https://www.journaldunet.com/management/ville/saint-germain-laxis/ville-77410,51.87,48.13
https://www.journaldunet.com/management/ville/lavars/ville-38208,55.56,44.44
https://www.journaldunet.com/management/ville/la-croix-de-la-rochette/ville-73095,44.86,55.14
https://www.journaldunet.com/management/ville/saint-maur/ville-18225,49.37,50.63
https://www.journaldunet.com/management/ville/la-chapelle-saint-aubert/ville-35063,56.68,43.32
https://www.journaldunet.com/management/ville/juillac/ville-33210,54.55,45.45
https://www.journaldunet.com/management/ville/saint-baussant/ville-54470,43.75,56.25
https://www.journaldunet.com/management/ville/notre-dame-de-livoye/ville-50379,56.34,43.66
